FILM;ID ACTEUR;PERSONNAGE;
tt0097428;nm0950867;The Judge;
tt0097428;nm0000244;Dana Barrett;
tt0097428;nm0001548;Louis Tully;
tt0097428;nm0000195;Dr. Peter Venkman;
tt0097428;nm0001633;Janine Melnitz;
tt0097428;nm0298281;Hardemeyer;
tt0096463;nm0247691;Armbrister;
tt0096463;nm0000285;Mick Dugan;
tt0096463;nm0097842;Oren Trask;
tt0096463;nm0000148;Jack Trainer;
tt0096463;nm0227155;Tess's Birthday Party Friend;
tt0096463;nm0000429;Tess McGill;
tt0096463;nm0000228;Bob Speck;
tt0096463;nm0635139;Tim Rourke;
tt0096463;nm0482466;Turkel;
tt0096463;nm0004887;Ginny;
tt0096463;nm0032628;Alice Baxter;
tt0096463;nm0000349;Cyn;
tt0096463;nm0000141;Tess's Birthday Party Friend;
tt0096463;nm0001624;Lutz;
tt0096463;nm0906000;Tess's Birthday Party Friend;
tt0096463;nm0000244;Katharine Parker;
tt0096463;nm0001156;Personnel Director;
tt0096463;nm0924378;Doreen DiMucci;
tt0095243;nm0721866;Howard Dowd;
tt0095243;nm0557619;Photographer;
tt0095243;nm0254590;Mime artist;
tt0095243;nm0590731;Sembagare;
tt0095243;nm0322513;Brendan;
tt0095243;nm0623528;Batwa chief;
tt0095243;nm0292136;Mme. Van Vecten;
tt0095243;nm0364915;Roz Carr;
tt0095243;nm0563767;Rushemba;
tt0095243;nm0156186;Mime artist;
tt0095243;nm0487050;Larry;
tt0095243;nm0193868;Dr. Louis Leakey;
tt0095243;nm0642239;Kim;
tt0095243;nm0000244;Dian Fossey;
tt0095243;nm0018909;Claude Van Veeten;
tt0095243;nm0000986;Bob Campbell;
tt0095243;nm0018515;Mime artist;
tt0095243;nm0905138;Mukara;
tt0091164;nm0000323;Lord Bulbeck;
tt0091164;nm0681826;George Hardcastle;
tt0091164;nm0361189;Mrs. Van Arkady;
tt0091164;nm0255914;Tom Haldane;
tt0091164;nm0442576;General Sir George Newhouse;
tt0091164;nm0512071;Sonny;
tt0091164;nm0779628;Mrs. Haldane;
tt0091164;nm0639747;Captain Twilley;
tt0091164;nm0118645;Hugo Van Arkady;
tt0091164;nm0014883;The Hon. Maura Hardcastle;
tt0091164;nm0628221;Julian Shuttle;
tt0091164;nm0448741;Lady Newhouse;
tt0091164;nm0414206;Rex Lanham;
tt0091164;nm0390326;Lindsay Walker;
tt0091164;nm0000244;Lauren Slaughter;
tt0091164;nm0439305;Colonel Hassan Ali;
tt0091164;nm0768022;Karim Hatami;
tt0091164;nm0898381;Madame Cybele;
tt0090605;nm0001679;Private Drake;
tt0090605;nm0561792;Van Leuwen;
tt0090605;nm0001663;Burke;
tt0090605;nm0000448;Bishop;
tt0090605;nm0000200;Private Hudson;
tt0090605;nm0824365;Private Wierzbowski;
tt0090605;nm0000299;Corporal Hicks;
tt0090605;nm0384876;Corporal Ferro;
tt0090605;nm0743768;Private Frost;
tt0090605;nm0864150;Private Crowe;
tt0090605;nm0171438;ECA Rep;
tt0090605;nm0559922;Sergeant Apone;
tt0090605;nm0440511;Private Spunkmeyer;
tt0090605;nm0001280;Private Vasquez;
tt0090605;nm0001343;Newt;
tt0090605;nm0000244;Ripley;
tt0090605;nm0394054;Lieutenant Gorman;
tt0090605;nm0778992;Corporal Dietrich;
tt0090235;nm0091909;Antoine;
tt0090235;nm0922756;Mrs. Heffner;
tt0090235;nm0674695;Le concierge de l'hôtel;
tt0090235;nm0951456;Constance Michaux;
tt0090235;nm0084360;Gino Grimaldi;
tt0090235;nm0057428;Le maire;
tt0090235;nm0610989;Le paléontologue Marc;
tt0090235;nm0432255;Le vieux;
tt0090235;nm0352161;Le bagagiste de l'hôtel;
tt0090235;nm0042104;Pierre Carrière;
tt0090235;nm0044964;Alex Grimaldi;
tt0090235;nm0089791;Patrick;
tt0090235;nm0161701;Homère;
tt0090235;nm0885021;Zoé;
tt0090235;nm0325859;Le PDG Maxwell;
tt0090235;nm0000244;Jessica Fitzgerald;
tt0090235;nm0992537;L'assistante de Patrick;
tt0090235;nm0000367;Julien Chayssac;
tt0087332;nm0546868;Mayor;
tt0087332;nm0238541;Librarian;
tt0087332;nm0000101;Dr. Raymond Stantz;
tt0087332;nm0431226;Gozer;
tt0087332;nm0137114;Violinist;
tt0087332;nm0001368;Winston Zeddemore;
tt0087332;nm0850865;Male Student;
tt0087332;nm0153366;Dean Yeager;
tt0087332;nm0000601;Dr. Egon Spengler;
tt0087332;nm0745232;Library Administrator;
tt0087332;nm0040472;Walter Peck;
tt0087332;nm0258117;Hotel Manager;
tt0087332;nm0001690;Female Student;
tt0087332;nm0567582;Archbishop;
tt0087332;nm0000244;Dana Barrett;
tt0087332;nm0001548;Louis Tully;
tt0087332;nm0000195;Dr. Peter Venkman;
tt0087332;nm0001633;Janine Melnitz;
tt0085412;nm0202726;Pilot on Screen;
tt0085412;nm0002138;Ray Kasternak;
tt0085412;nm0508844;Masaggi;
tt0085412;nm0112205;Ms. Della Rosa;
tt0085412;nm0505570;Dr. Rechtin;
tt0085412;nm0250436;Frank Stryker;
tt0085412;nm0380173;Rojas;
tt0085412;nm0785277;Vardis;
tt0085412;nm0549884;Gen. Cordosa;
tt0085412;nm0808541;Will;
tt0085412;nm0808076;Bob;
tt0085412;nm0001728;Harold DeVoto;
tt0085412;nm1628058;Woman Singer;
tt0085412;nm0000331;Eddie Muntz;
tt0085412;nm0000244;Catherine DeVoto;
tt0085412;nm0378800;Lyle;
tt0085412;nm0419054;Babers;
tt0085412;nm0723066;Col. Salgado;
tt0086617;nm0449652;Colonel Henderson;
tt0086617;nm0208772;Immigration Officer;
tt0086617;nm0000154;Guy Hamilton;
tt0086617;nm1455689;Betjak Man;
tt0086617;nm0256635;Sukarno;
tt0086617;nm0496545;Tiger Lily;
tt0086617;nm0274817;Wally O'Sullivan;
tt0086617;nm0814358;Kevin Condon;
tt0086617;nm0618708;Dwarf;
tt0086617;nm0484770;Hortono;
tt0086617;nm0879639;Ibu;
tt0086617;nm0013178;Palace Guard;
tt0086617;nm0614526;Pete Curtis;
tt0086617;nm0544878;Pool Waiter;
tt0086617;nm0000244;Jill Bryant;
tt0086617;nm0734368;Kumar;
tt0086617;nm0001373;Billy Kwan;
tt0086617;nm0638148;Ali;
tt0082353;nm0238541;Mrs. Deever;
tt0082353;nm0384696;Lt. Jacobs;
tt0082353;nm0950794;Vietnamese Man #2;
tt0082353;nm0715622;Linda Mercer;
tt0082353;nm0000249;Aldo;
tt0082353;nm0091807;Shlomo;
tt0082353;nm0667292;Mr. Sokolow;
tt0082353;nm0000458;Daryll Deever;
tt0082353;nm0000151;Lt. Black;
tt0082353;nm0311697;Cantor;
tt0082353;nm0949775;Mr. Long's Son;
tt0082353;nm0001626;Joseph;
tt0082353;nm0757077;Vietnamese Man #1;
tt0082353;nm0941683;Mrs. Sokolow;
tt0082353;nm0573299;Mr. Deever;
tt0082353;nm0000244;Tony Sokolow;
tt0082353;nm0156874;Mr. Long;
tt0082353;nm0154102;Israeli Woman;
tt2403092;nm0363157;Trace;
tt2403092;nm0907923;Louise Bentley;
tt2403092;nm0001346;Kip Lawton;
tt2403092;nm0524743;John Blake;
tt2403092;nm0494480;Helen Parminter;
tt2403092;nm0601025;Nancy Bearden;
tt2403092;nm0852466;Beverly Trencher;
tt2403092;nm0057202;Louise Blake;
tt2403092;nm0444770;Anne Blake;
tt2403092;nm0222973;Henry Watkins;
tt2403092;nm0524744;Tad Watkins;
tt2403092;nm0364463;Bill;
tt2403092;nm0388146;Receptionist;
tt2403092;nm0002148;Jane Dent;
tt2403092;nm0614526;Cash Bentley;
tt2403092;nm0000244;Marcia Lawton;
tt2403092;nm0770990;Charlie Blake;
tt2403092;nm0708998;Joe Parminter;
tt0078748;nm0000643;Dallas;
tt0078748;nm0001765;Brett;
tt0078748;nm0694101;Alien;
tt0078748;nm0001021;Lambert;
tt0078748;nm0001433;Parker;
tt0078748;nm0000244;Ripley;
tt0078748;nm0395600;Mother;
tt0078748;nm0000453;Ash;
tt0078748;nm0000457;Kane;
tt0078748;nm0045993;Alien;
tt0077886;nm0955259;;
tt0077886;nm0065235;Boris Abramovich;
tt0077886;nm0270742;Stan Gould;
tt0077886;nm1934695;Supply Sergeant;
tt0077886;nm0773946;;
tt0077886;nm0000244;Gale;
tt0077886;nm0000719;Marco Cohen;
tt0077886;nm0025035;;
tt0334832;nm0238541;Mabel Baldwin;
tt0334832;nm2005602;Raffery Child (1977);
tt0334832;nm0943848;Johannson (1977);
tt0334832;nm0101777;Stephen Rafferty;
tt0334832;nm0001255;Teddy Wheeler;
tt0334832;nm0251708;Sarah Lathrop;
tt0334832;nm0270948;Dan Fitzpatrick;
tt0334832;nm0248923;Frederick Baldwin;
tt0334832;nm0263123;Wilbur Evans;
tt0334832;nm0000458;James Lathrop;
tt0334832;nm0002144;Host;
tt0334832;nm1258983;Peter Rafferty;
tt0334832;nm0341358;John Patrick Rafferty;
tt0334832;nm1320680;Young Peter Rafferty;
tt0334832;nm0281084;Aline Rafferty;
tt0334832;nm1668268;Maureen Rafferty (1977);
tt0334832;nm0372493;Rev. Dupee;
tt0334832;nm0122301;Teddy Wheeler;
tt0075686;nm0001167;Pam;
tt0075686;nm0031742;Joey Nichols;
tt0075686;nm0546755;Robin;
tt0075686;nm0000686;Duane Hall;
tt0075686;nm0524894;Grammy Hall;
tt0075686;nm0626990;Alvy's Mom;
tt0075686;nm0001406;Allison;
tt0075686;nm0492584;Alvy's Dad;
tt0075686;nm0742412;Alvy's Uncle;
tt0075686;nm0731634;Rob;
tt0075686;nm0637113;Aunt Tessie;
tt0075686;nm0000095;Alvy Singer;
tt0075686;nm0800328;Tony Lacey;
tt0075686;nm0901649;Alvy's Aunt;
tt0075686;nm0223157;Mom Hall;
tt0075686;nm0000473;Annie Hall;
tt0075686;nm0843332;Dad Hall;
tt0075686;nm0612922;Alvy - Age 9;
tt0065346;nm0816926;Rex Cooper (1970-1976)(original cast);
tt0065346;nm0398350;Dr. Terri Martin Kurtz;
tt0065346;nm0531949;Jill Grant Farmer (1970-1972, 1974-1976) (original cast);
tt0065346;nm0364212;Ginger Kurtz Cooper #3;
tt0065346;nm0425133;Ellen Grant (1970-1976)(original cast);
tt0065346;nm0447220;Ben Grant;
tt0065346;nm0421061;Tony Cooper #3;
tt0065346;nm0336999;Victoria Paisley;
tt0065346;nm0513862;Dr. Stan Kurtz;
tt0065346;nm0355635;Andrea Moore;
tt0065346;nm0806022;Kate Thornton Cannell;
tt0065346;nm0001851;Carrie Wheeler;
tt0065346;nm0001862;Stephanie Dillard;
tt0065346;nm0298435;Martin Nell Dillard;
tt0065346;nm0484626;Heather Lawrence Kane;
tt0065346;nm0679792;Hilda Benson;
tt0065346;nm0189402;Julian Cannell;
tt0065346;nm0117747;Steve Slade;
tt1727770;nm0080276;Ray;
tt1727770;nm5973862;Dennis the Dog;
tt1727770;nm0000295;Catherine;
tt1727770;nm0061106;James Cleverill;
tt1727770;nm0525921;Fenella;
tt1727770;nm0001589;Kindly Alien;
tt1727770;nm0001402;Scientist Alien (voice);
tt1727770;nm0670408;Neil;
tt1727770;nm0000245;Dennis the Dog;
tt1727770;nm0842934;Fiona;
tt1727770;nm0000092;Chief Alien;
tt1727770;nm0000416;Nasty Alien;
tt1727770;nm0412850;Headmaster;
tt1727770;nm3330485;Rosie;
tt1727770;nm0001385;Salubrious Gat;
tt1727770;nm1443527;Grant;
tt1727770;nm0682753;Miss Pringle;
tt1727770;nm6497185;Steve;
tt2692250;nm1785339;Ahkmenrah;
tt2692250;nm0006713;Madeline Phelps;
tt2692250;nm2640714;Dexter;
tt2692250;nm0315041;Dr. McPhee;
tt2692250;nm0669693;Sacajawea;
tt2692250;nm0001813;Cecil;
tt2692250;nm0005562;Jedediah;
tt2692250;nm0001682;Gus;
tt2692250;nm0000245;Teddy Roosevelt;
tt2692250;nm0551908;Rose (Archivist);
tt2692250;nm0001774;Larry Daley;
tt2692250;nm0167850;Reginald;
tt2692250;nm2313103;Tilly;
tt2692250;nm1711114;Nick Daley;
tt2692250;nm1405398;Sir Lancelot;
tt2692250;nm0302466;Attila;
tt2692250;nm0001426;Merenkahre (Ahk's Father);
tt2692250;nm0176869;Octavius;
tt0910885;nm5675276;Young Boyd;
tt0910885;nm4696221;Vera Mitchler;
tt0910885;nm3837786;Pam Weinke;
tt0910885;nm0001787;Snow Globe Snowman;
tt0910885;nm2619114;Rance Weinke;
tt0910885;nm1018488;Shauna Weinke;
tt0910885;nm0000245;Virgil Mitchler;
tt0910885;nm0570364;Boyd Mitchler;
tt0910885;nm0241173;Nelson Mitchler;
tt0910885;nm0001624;Hobo Santa;
tt0910885;nm1515989;Trooper Zblocki;
tt0910885;nm3163952;Douglas Mitchler;
tt0910885;nm0334179;Luann Mitchler;
tt0910885;nm1727367;Dave Weinke;
tt0910885;nm0000298;Donna Mitchler;
tt0910885;nm1682276;Farhad;
tt0910885;nm0428122;Glen;
tt0910885;nm3241020;Cale Weinke;
tt1294970;nm0713393;Ulugbek (Uzbek cab driver);
tt1294970;nm1589811;Dr. Jordan Reed (Sharon's friend);
tt1294970;nm2014044;Leon (Homeless cameraman);
tt1294970;nm0228336;Frank;
tt1294970;nm0005109;Dr. Sharon Gill;
tt1294970;nm0205401;Buster (Homeless man);
tt1294970;nm0307600;Gummy (Homeless studio executive);
tt1294970;nm0000245;Henry Altmann;
tt1294970;nm0227759;Aaron Altmann;
tt1294970;nm0502425;Bette Altmann;
tt1294970;nm5007768;Nurse Rowan;
tt1294970;nm0512934;Tommy Altmann;
tt1294970;nm0454236;Bix Field;
tt1294970;nm0012178;Cooper (Aaron's client);
tt1294970;nm1900397;Adela (Tommy's Girlfriend);
tt1294970;nm0000469;Ruben (Video store owner);
tt1294970;nm0580646;Jane (Henry's secretary);
tt1294970;nm0926086;Yates (Aaron's client);
tt2624412;nm2874646;Gloria Beaumont;
tt2624412;nm3870372;Middle-Aged Man;
tt2624412;nm0858952;Cat;
tt2624412;nm0000834;Joy;
tt2624412;nm4708227;Mark;
tt2624412;nm0000245;Nolan Mack;
tt2624412;nm0376720;Patty;
tt2624412;nm7395318;ER Doctor;
tt2624412;nm4188699;Nurse;
tt2624412;nm1918196;Night Nurse;
tt2624412;nm4736489;Eddie;
tt2624412;nm0644022;Winston;
tt2624412;nm2166719;Beaumont;
tt2624412;nm0709738;Guard Walt;
tt2624412;nm7534975;Lionel Mack (Father);
tt2624412;nm1105365;Brad;
tt2624412;nm4539692;Leo;
tt2624412;nm0158070;Blyden;
tt2710104;nm0001264;Sydney Roberts;
tt2710104;nm2850994;Lauren Slotsky;
tt2710104;nm1587188;Allie;
tt2710104;nm1169011;Danny Chase;
tt2710104;nm3879785;Ari;
tt2710104;nm0004951;Gordon Lewis;
tt2710104;nm1225628;Self;
tt2710104;nm0909665;Randall;
tt2710104;nm0000245;Simon Roberts;
tt2710104;nm1883440;Owen;
tt2710104;nm0512934;Andrew Keanelly;
tt2710104;nm0484678;Josh Hayes;
tt2710104;nm2312345;Zach Cropper;
tt2710104;nm0577329;Fred Melamed;
tt2710104;nm1101442;Dylan;
tt2710104;nm0864308;Kelsi Lasker;
tt2710104;nm0852848;Ted;
tt2710104;nm0004787;Helena;
tt1839642;nm2320895;Waitress;
tt1839642;nm0000906;Nikki Lostrom;
tt1839642;nm0009516;Couple #2;
tt1839642;nm0971133;Jan;
tt1839642;nm0476226;Sushi Chef;
tt1839642;nm1225657;Hostess;
tt1839642;nm0661651;Nicholas;
tt1839642;nm0702296;Bartender;
tt1839642;nm0000245;Roger Stillman;
tt1839642;nm1596013;;
tt1839642;nm6853767;Gardener;
tt1839642;nm1775222;Bell Boy;
tt1839642;nm3634965;Student;
tt1839642;nm3745060;Gallery Waitress;
tt1839642;nm0000312;Ann;
tt1839642;nm2584477;;
tt1839642;nm0000438;Garret Mathis;
tt1839642;nm1422176;Summer;
tt1327773;nm0001845;Cecil Gaines;
tt1327773;nm0275183;Mr. Jenkins;
tt1327773;nm1543989;Cecil Gaines (15);
tt1327773;nm0000404;Nancy Reagan;
tt1327773;nm3691729;Cecil Gaines (8);
tt1327773;nm0159609;White Usher;
tt1327773;nm0924888;Charlie Gaines (10);
tt1327773;nm4772555;Abraham;
tt1327773;nm0001014;Hattie Pearl;
tt1327773;nm0929934;Maynard;
tt1327773;nm0000131;Richard Nixon;
tt1327773;nm0322282;R.D. Warner;
tt1327773;nm0654648;Louis Gaines;
tt1327773;nm0231458;Freddie Fallows;
tt1327773;nm1641117;Thomas Westfall;
tt1327773;nm0000603;Annabeth Westfall;
tt1327773;nm0001856;Gloria Gaines;
tt1327773;nm1755886;Earl Gaines;
tt1931435;nm0085745;Maitre D';
tt1931435;nm0000134;Don;
tt1931435;nm1086543;Missy;
tt1931435;nm0001337;Lyla;
tt1931435;nm0002056;Muffin;
tt1931435;nm0868615;Waiting Father;
tt1931435;nm0000245;Father Moinighan;
tt1931435;nm3430569;Jane;
tt1931435;nm1699328;Waitress;
tt1931435;nm0333410;Jared;
tt1931435;nm0990777;Madonna;
tt1931435;nm0000473;Ellie;
tt1931435;nm1531180;Andrew;
tt1931435;nm0132300;Kim;
tt1931435;nm3065524;Nuria;
tt1931435;nm0711058;Barry;
tt1931435;nm1602660;Alejandro;
tt1931435;nm0000215;Bebe;
tt1492966;nm0058178;Todd;
tt1492966;nm0127373;Louie;
tt1492966;nm0000995;Evanka;
tt1492966;nm0827335;William;
tt1492966;nm1550885;Agnes - Phone Operator;
tt1492966;nm0228105;Nick;
tt1492966;nm0781899;Pamela;
tt1492966;nm1171163;Jim;
tt1492966;nm3463761;Lilly;
tt1492966;nm3425494;Jane;
tt1492966;nm1635244;Janet;
tt1492966;nm0446218;Bobby;
tt1492966;nm0000205;Liz;
tt1492966;nm0050264;Amia;
tt1492966;nm0001301;Dr. Bigelow;
tt1492966;nm3780584;Outside Steve;
tt1492966;nm2731255;Doug;
tt1492966;nm1675596;Patrick;
tt1703925;nm1172116;Wilfred;
tt1703925;nm0005460;Catherine Newman;
tt1703925;nm0066144;Mr. Patel;
tt1703925;nm0364748;Lonnie Goldsmith;
tt1703925;nm1296515;Dr. Bangachon;
tt1703925;nm1102891;Anne;
tt1703925;nm0004801;Dr. Arturo Ramos;
tt1703925;nm0001664;Henry;
tt1703925;nm0000211;Catherine;
tt1703925;nm0532928;Amanda;
tt1703925;nm0948267;Bruce;
tt1703925;nm0000704;Ryan Newman;
tt1703925;nm1270857;Kristen Newman;
tt1703925;nm1443527;Kevin Jesquire;
tt1703925;nm1463709;Jenna Mueller;
tt1703925;nm0375374;Margot;
tt1703925;nm0005098;Drew;
tt1703925;nm0383422;Dr. Cahill;
tt1402488;nm0305261;Rinaldo;
tt1402488;nm0000354;Bill the Krill;
tt1402488;nm0016141;Nestor;
tt1402488;nm0844294;Miss Viola;
tt1402488;nm0000279;The Mighty Sven;
tt1402488;nm3732165;Erik;
tt1402488;nm0000245;Ramon;
tt1402488;nm0996669;Seymour;
tt1402488;nm0101603;Raul;
tt1402488;nm0600877;Gloria;
tt1402488;nm0000093;Will the Krill;
tt1402488;nm1146844;Lombardo;
tt1402488;nm0000704;Mumble;
tt1402488;nm0005527;Carmen;
tt1402488;nm0915989;Noah the Elder;
tt1402488;nm4757269;Bo;
tt1402488;nm4652001;Atticus;
tt1402488;nm0141885;Bryan the Beachmaster;
tt0976238;nm0793634;Yoshiro Nishamura;
tt0976238;nm0521753;Amanda;
tt0976238;nm0005170;Jimmy Lunchbox;
tt0976238;nm0998183;Emily;
tt0976238;nm0871461;Singing Waiter;
tt0976238;nm0000245;Dan;
tt0976238;nm0000593;Vicki;
tt0976238;nm0001293;Craig;
tt0976238;nm0000268;Martha;
tt0976238;nm0212839;Tijuana Priest;
tt0976238;nm1725467;Riku;
tt0976238;nm2333606;Tattoo Artist;
tt0976238;nm1739782;Zach;
tt0976238;nm0781238;Condo Woman;
tt0976238;nm0020751;Kelly;
tt0976238;nm0000237;Charlie;
tt0976238;nm0000369;Barry;
tt0976238;nm0001854;Jenna;
tt0206512;nm0146181;Mrs. Puff;
tt0206512;nm0265067;Patrick Star;
tt0206512;nm0848154;Karen;
tt0206512;nm0176792;Barnacle Boy;
tt0206512;nm0410451;Lady Fish;
tt0206512;nm0120309;Squidward Tentacles;
tt0206512;nm0016141;Surfer;
tt0206512;nm0048389;Fish #1;
tt0206512;nm0000308;Mermaid Man;
tt0206512;nm0280051;Fish #114;
tt0206512;nm0000317;Mr. Krabs;
tt0206512;nm1196684;DoodleBob;
tt0206512;nm0668139;Kid Fish;
tt0206512;nm0492951;Plankton;
tt0206512;nm0492657;Sandy Cheeks;
tt0206512;nm0015935;Pearl Krabs;
tt0206512;nm0444786;SpongeBob SquarePants;
tt0206512;nm0001855;Cop #2;
tt1078912;nm0010736;Amelia Earhart;
tt1078912;nm0001302;Ivan the Terrible;
tt1078912;nm1785339;Ahkmenrah;
tt1078912;nm0352778;George Armstrong Custer;
tt1078912;nm1544084;Nicky;
tt1078912;nm0315041;Dr. McPhee;
tt1078912;nm0669693;Sacajawea;
tt1078912;nm0000279;Kahmunrah;
tt1078912;nm0005562;Jedediah;
tt1078912;nm0000245;Teddy Roosevelt;
tt1078912;nm2468072;Neanderthal #1;
tt1078912;nm0001774;Larry Daley;
tt1078912;nm0365755;Neanderthal #2;
tt1078912;nm0302466;Attila the Hun;
tt1078912;nm1372683;Neanderthal #3;
tt1078912;nm1256532;Al Capone;
tt1078912;nm0176869;Octavius;
tt1078912;nm0149260;Napoleon Bonaparte;
tt1247692;nm0691088;Braxton;
tt1247692;nm0916406;Jeremy;
tt1247692;nm1658935;Shamus;
tt1247692;nm0000228;Henry Carter;
tt1247692;nm1099085;Recording Supervisor;
tt1247692;nm2057826;Carina;
tt1247692;nm0737553;Dr. McBurney;
tt1247692;nm1024868;Miyu;
tt1247692;nm1316767;Patrick;
tt1247692;nm2549719;Richie;
tt1247692;nm1137706;Teacher;
tt1247692;nm0687146;Jesus;
tt1247692;nm0005162;Dr. Robert Carter;
tt1247692;nm1551130;Jemma;
tt1247692;nm1169819;Daisy;
tt1247692;nm1146786;O.T.;
tt1247692;nm0166106;Uncle Jim;
tt1247692;nm0004787;Kate;
tt1262981;nm0754512;Kyle Clayton;
tt1262981;nm2293881;Chris;
tt1262981;nm3094340;Peter;
tt1262981;nm0591529;Nosy Neighbor;
tt1262981;nm0930892;Jason;
tt1262981;nm1646177;Morgan;
tt1262981;nm0818077;Nosy Neighbor;
tt1262981;nm1773268;Claire Reed;
tt1262981;nm0000245;Lance;
tt1262981;nm2287455;Ginger;
tt1262981;nm3111348;Metal Kid;
tt1262981;nm0564669;Bonnie;
tt1262981;nm3094251;Jennifer;
tt1262981;nm0005431;Mike Lane;
tt1262981;nm3080443;Andrew;
tt1262981;nm0682762;Principal Anderson;
tt1262981;nm1574234;Heather;
tt1262981;nm1866542;Dan Spencer;
tt0319931;nm0000182;Self - Judge;
tt0319931;nm2953537;Self - Judge;
tt0319931;nm2828504;Self - Judge;
tt0319931;nm1291934;Self - Judge;
tt0319931;nm1335861;Self;
tt0319931;nm0780435;Self - Host;
tt0319931;nm1101562;Self - Judge;
tt0319931;nm1863227;Self;
tt0319931;nm1236707;Self - Judge;
tt0319931;nm0005360;Self - Judge;
tt0319931;nm1193098;Self - Judge;
tt0319931;nm1341750;Self;
tt0319931;nm0000716;Self - Judge;
tt0319931;nm0878911;Self - Judge;
tt0319931;nm1568881;Self;
tt0319931;nm0001065;Self - Judge;
tt0319931;nm0860465;Announcer;
tt0319931;nm0409666;Self - Mentor;
tt18304834;nm0004726;;
tt18304834;nm0000148;;
tt18304834;nm1458690;;
tt18304834;nm0000332;;
tt18304834;nm0268309;;
tt18304834;nm1169011;;
tt18304834;nm0005053;;
tt18304834;nm0453994;;
tt18304834;nm0597480;;
tt18304834;nm0000775;;
tt18304834;nm0004975;;
tt18304834;nm0057113;;
tt18304834;nm0507271;;
tt18304834;nm0223740;;
tt18304834;nm0000255;;
tt18304834;nm0001533;;
tt18304834;nm0000139;;
tt18304834;nm2395586;;
tt0426931;nm0005024;Richard Jeffries;
tt0426931;nm0932112;Reverend James;
tt0426931;nm0001667;Louis Connelly;
tt0426931;nm1533927;Marshall;
tt0426931;nm0000245;Maxwell 'Wizard' Wallace;
tt0426931;nm2193861;Arthur;
tt0426931;nm1826988;Mannix;
tt0426931;nm1502417;Hope;
tt0426931;nm1573663;Peter;
tt0426931;nm0383603;August Rush;
tt0426931;nm0005392;Lyla Novacek;
tt0426931;nm0783033;The Dean;
tt0426931;nm0006669;Thomas Novacek;
tt0426931;nm1182048;Jennifer;
tt0426931;nm2200847;Steve;
tt0426931;nm0349749;Professor;
tt0426931;nm1353018;Lizzy;
tt0426931;nm1837590;Nick;
tt0762114;nm0006713;Janine;
tt0762114;nm0366509;Mrs. Jones;
tt0762114;nm1154986;Joel;
tt0762114;nm1411676;Shelly;
tt0762114;nm0647638;Carlisle;
tt0762114;nm2197949;Jewelry Clerk;
tt0762114;nm0021885;Jewelry Store Customer;
tt0762114;nm1024677;Ben Murphy;
tt0762114;nm0000245;Reverend Frank;
tt0762114;nm1531996;Louise;
tt0762114;nm1526554;Judith the Jewelry Clerk;
tt0762114;nm1580911;Jim;
tt0762114;nm0852132;Lindsey Jones;
tt0762114;nm0951471;Grandma Jones;
tt0762114;nm2677211;Church Kid Sarah;
tt0762114;nm0601553;Sadie Jones;
tt0762114;nm1346160;Choir Boy;
tt0762114;nm0005471;Mr. Jones;
tt0477347;nm1785339;Ahkmenrah;
tt0477347;nm0614151;Taxi Driver;
tt0477347;nm1544084;Nick Daley;
tt0477347;nm0315041;Dr. McPhee;
tt0477347;nm0669693;Sacajawea;
tt0477347;nm0001813;Cecil;
tt0477347;nm0001682;Gus;
tt0477347;nm0000245;Teddy Roosevelt;
tt0477347;nm0269419;Christopher Columbus;
tt0477347;nm2468072;Neanderthal #1;
tt0477347;nm0001774;Larry Daley;
tt0477347;nm0167850;Reginald;
tt0477347;nm0365755;Neanderthal #3;
tt0477347;nm1575227;Neanderthal #2;
tt0477347;nm0302466;Attila the Hun;
tt0477347;nm0005339;Erica Daley;
tt0477347;nm0001303;Rebecca;
tt0477347;nm0176869;Octavius;
tt0366548;nm0546816;Mrs. Astrakhan;
tt0366548;nm0305261;Rinaldo;
tt0366548;nm0016141;Nestor;
tt0366548;nm0844294;Miss Viola;
tt0366548;nm0005261;Gloria;
tt0366548;nm0000245;Ramon;
tt0366548;nm0101603;Raul;
tt0366548;nm0197354;Baby Mumble;
tt0366548;nm1146844;Lombardo;
tt0366548;nm0000173;Norma Jean;
tt0366548;nm0001439;Boss Skua;
tt0366548;nm0000704;Mumble;
tt0366548;nm0915989;Noah the Elder;
tt0366548;nm0196117;Seymour;
tt0366548;nm0542706;Dino;
tt0366548;nm0413168;Memphis;
tt0366548;nm1372025;Baby Gloria;
tt0366548;nm1235203;Baby Seymour;
tt0483726;nm0085400;Eddie Langston;
tt0483726;nm0440514;Jenny Adams;
tt0483726;nm0000686;Jack Menken;
tt0483726;nm0199931;Moderator;
tt0483726;nm1236777;News Anchor #1;
tt0483726;nm0275072;Senator Mills;
tt0483726;nm0614921;Mathias;
tt0483726;nm0385688;Alison McAndrews;
tt0483726;nm0000245;Tom Dobbs;
tt0483726;nm0275486;Tina Fey;
tt0483726;nm0000156;Stewart;
tt0483726;nm0001473;Eleanor Green;
tt0483726;nm0688132;Amy Poehler;
tt0483726;nm0142598;Political Commentator #1;
tt0483726;nm0629570;President Kellogg;
